,VL_LMTCARTAOCREDITO,VL_LMTCHESPECIAL
9683,1706.111513019086,6145.434905214281
9684,2585.4875134189274,6200.822771774874
9685,2537.1724601472442,6106.580123281406
9686,2601.659842684409,6249.323984150385
9687,4260.34137684376,6158.54628844047
9688,2580.7996183318974,6148.672420990583
9689,2580.103006661934,6095.889244288743
9690,2347.065712964472,6254.155707434944
9691,2229.224511611855,6261.336259047633
9692,2606.751800630326,6240.484467806007
9693,2355.0128350056298,6160.065477797987
9694,2652.5267002683045,6196.525405141431
9695,2553.862485571771,6202.5750676218995
9696,2663.972052807042,6238.074014607047
9697,2734.0550384356857,6233.202159731805
9698,1927.289363196358,6132.80813927284
9699,3176.5562239382416,6209.814074203217
9700,2648.9588130658067,6280.145405701164
9701,2197.234744390753,6116.622054501005
9702,3235.6416723208927,6213.545703683998
9703,2540.2831139748596,6203.258931331892
9704,2627.970637175691,6617.10205426863
9705,2591.376029603707,6200.284640561714
9706,2469.142395173189,6627.182137179968
9707,2273.4242888522213,6218.980673796339
9708,1893.3234083587759,6239.335726171241
9709,2612.3485326171044,6296.807961301473
9710,2613.479392031175,6248.585623480718
9711,2567.9641172727925,6236.037840428473
9712,2566.705595972499,6251.147998218865
9713,2392.376578903996,6106.353569707754
9714,2566.0012551920663,6096.944000525448
9715,2562.833432406293,6201.732791876622
9716,3835.936328659619,6550.413729477514
9717,2667.044037952598,6203.830315941647
9718,2718.367457756729,6088.286689358858
9719,2549.8849370449075,6359.4759273463105
9720,2597.458677597503,6199.960401288966
9721,2826.6374938695094,6344.666501085995
9722,2586.9665850066617,6250.150137128564
9723,2566.389919805629,6265.304799585191
9724,2803.093091670529,6346.507120936672
9725,2720.8975835852666,6192.735489481437
9726,2663.6554381074193,6250.626744146424
9727,2553.2168233605994,6254.772802771861
9728,2567.034388222761,6242.810071426606
9729,2625.5977281171035,6246.955552129716
9730,25234.33761109992,6171.100328487961
9731,2565.771733924553,6234.850491853398
9732,2589.7500077401005,6256.554968734994
9733,2672.727296687199,6248.125687055815
9734,4851.265037203097,6021.718176879252
9735,2801.684342460929,6083.373657526423
9736,2622.682617078203,6198.072100300916
9737,4121.669369327121,6152.4329785232385
9738,2579.72319651889,6096.482912533148
9739,2537.9820105676326,6098.681422486688
9740,2590.0645232261627,6241.921522756265
9741,2355.686522918293,6213.399743082176
9742,1756.7893290170662,6562.062257538266
9743,2575.09811094061,6097.650752658414
9744,2579.0654816803035,6115.755249199631
9745,2650.2023984969646,6238.7153621883335
9746,2754.6569884170135,6295.118735283402
9747,2607.142705179165,6248.947344022747
9748,2479.9401327016035,6206.490130491725
9749,2539.0939756919297,6098.590446186481
9750,1862.9582770262678,6293.613380269799
9751,2568.684121231845,6242.915201132519
9752,2554.4613737149834,6097.528774495398
9753,2585.931158654294,6200.826102766205
9754,2594.257407311023,6095.616552415427
9755,2454.7602017743434,6207.809264556955
9756,1927.8517361754537,6236.97269656163
9757,2507.589145180619,6100.200521887046
9758,2562.4395461027543,6097.321828815451
9759,2613.2100133901386,6335.514289551125
9760,2623.8359034519917,6094.756949871073
9761,2148.4854190818287,6120.907775207547
9762,1816.29260462323,6285.582823672025
9763,2320.317431359534,6257.898237826518
9764,2622.8861483548217,6198.205153816118
9765,2605.166566957146,6094.763531634158
9766,2613.3377480011186,6180.013086176967
9767,2179.193843622941,6118.813680269165
9768,1914.129635598064,6211.894617464878
9769,2570.950413850649,6252.9484484863615
9770,3872.147396577535,6169.152008758039
9771,2622.5534840677233,6198.421134216048
9772,2584.9547741773486,6305.733974992921
9773,2581.2075023750167,6201.402027075241
9774,2057.6793630261104,6125.061104546512
9775,2538.808443916817,6098.657157760414
9776,2535.6145381853503,6099.034177626482
9777,2689.59962143853,6352.506207122836
9778,2702.716095139971,6351.034966944585
9779,2625.7997855450812,6093.673307321109
9780,2678.305166677856,6090.516485593493
9781,2567.859115579267,6105.011179795219
9782,2580.884809509279,6096.367115049069
9783,2584.730025703612,6104.084705488275
9784,2534.977066870318,6203.582460490018
9785,1993.970338880252,6233.474111517667
9786,2543.943883915024,6098.374596580353
9787,2381.288061236989,6212.914508136316
9788,2540.496080185011,6098.269341330291
9789,2569.649653421573,6250.876796578261
9790,2690.1308208475493,6236.512529565233
9791,2610.445665165589,6251.508157242566
9792,2540.44413817191,6098.326310373958
9793,2555.0960495277245,6202.140446677245
9794,2632.6621772524254,6197.6216652716
9795,2601.858826468523,6199.929615882423
9796,2096.1213719452894,6268.5848415829505
9797,4113.675381696379,6046.631334915429
9798,2735.7189570198543,6393.412007375076
9799,2640.7962288457825,6239.111877114982
9800,2655.3830668353494,6196.549201541858
9801,2666.161567848521,6195.939994413105
9802,2791.089926470588,6237.9915041513805
9803,2791.089926470588,6237.9915041513805
9804,2791.089926470588,6237.9915041513805
9805,2586.8975235108783,6250.15469060877
9806,2821.352781051134,6194.730698044219
9807,2567.578762743408,6098.589991951054
9808,2853.8175770085527,6116.018037690398
9809,2605.3387528492594,6244.373723557275
9810,2628.5200553883487,6197.940901439572
9811,2683.1704113605156,6124.2897776875525
9812,2791.089926470588,6237.9915041513805
9813,2574.8810605398435,6250.813713438432
9814,3273.6962582280457,6475.759233912697
9815,2662.9533723211266,6249.830534195861
9816,2724.3619205589835,6143.015298932059
9817,2213.29054296674,6148.467664042805
9818,2602.7469906060355,6094.804785187069
9819,2597.86324761318,6124.258347460659
9820,2538.587718815772,6413.070133217949
9821,3330.316611848435,7624.49724741283
9822,2579.1831299495284,6096.40579373627
9823,1879.8999624532632,6397.372818560975
9824,2616.987365503399,6240.631684246393
9825,3355.6149956146637,6411.052709369447
9826,2552.052365284903,6278.272721885433
9827,2592.0232003983824,6249.863932173829
9828,2638.051090750049,6196.7715622376845
9829,2660.7704306395576,6195.956891972858
9830,2569.8115243859083,6102.921619913438
9831,2613.3755235568906,6248.556224718377
9832,2595.385327409283,6249.645301958172
9833,6298.537668152244,6023.102134522261
9834,2331.7410580293385,6161.899566516939
9835,2587.803441783109,6095.930868333863
9836,2128.0006673449184,6225.6001710074715
9837,3212.1355608722815,6686.763207925459
9838,2608.6002429032114,6125.912640057182
9839,2587.2474011560316,6252.867605300019
9840,2608.4908441719754,6094.193542189493
9841,3639.580579741968,7149.300179206374
9842,2182.9051713874396,6197.049957632797
9843,2600.1758200747886,6108.309936103216
9844,2742.5382311013936,6266.523713215515
9845,2133.5844652982,6121.912103266492
9846,2578.9483413393073,6096.611019632629
9847,2668.078079809083,6284.042988003206
9848,2682.648901351655,6223.893306125266
9849,2538.6184990973516,6280.520769707762
9850,2692.68655490323,6235.628628674633
9851,2730.6527980904834,6121.412244130641
9852,2657.671756205088,6091.600998013154
9853,2072.915066155956,6385.555271879365
9854,2661.4183441590253,6237.386395237681
9855,1955.6942184745608,6277.1922456219445
9856,2583.3257128345517,6095.770065231935
9857,2567.0503390120557,6097.2275897425725
9858,2521.8752175645473,6245.56813968818
9859,2515.627784748419,6204.4429753204
9860,2561.936757722254,6201.972642245117
9861,2512.1120129047117,6204.831575901658
9862,2735.236128235478,6296.625116108947
9863,2600.68373907231,6249.328347677843
9864,2555.57365307427,6251.717349116861
9865,2590.211707931505,6249.9722973962225
9866,2550.926741466967,6252.248537187666
9867,2048.389818858669,6279.859051957608
9868,2591.892776417433,6241.7476546686585
9869,2523.959150685399,6245.52647604708
9870,2542.616909591962,6203.272940362391
9871,2580.761617883156,6200.978451682341
9872,2576.470040916658,6242.369898179897
9873,2573.504581557485,6104.735081977343
9874,2614.1866757651346,6241.752368953396
9875,2582.384204277375,6095.899212077936
9876,2600.116309622963,6241.274858335246
9877,2632.8695692303477,6093.24729976661
9878,2582.127974762557,6104.239757633331
9879,2632.9085943514056,6093.24479719865
9880,2577.653929625921,6200.879674079259
9881,2586.704654807709,6203.711451707462
9882,2990.366237406712,6071.308492223378
9883,2491.151166041314,6363.187731947919
9884,2585.3437513780536,6200.702125500141
9885,2576.1947409938384,6104.596428360591
9886,2592.6297076682667,6248.739289671101
9887,2428.3703244636613,6182.851730502336
9888,2553.816730049245,6150.228432184094
9889,2464.251637378968,6205.738091096657
9890,2590.4196929485033,6249.957821302928
9891,2354.945997957279,6423.261953261923
9892,2049.8654311649207,6230.350050761726
9893,3452.860140379138,8137.209782433223
9894,1720.46877794347,6249.154461942605
9895,2570.5108132580094,6725.117549397312
9896,5816.367785155617,6053.11198120276
9897,2576.634439982226,6410.348135877347
9898,2613.801516803458,6094.185023939443
9899,2545.04183725039,6097.843462435813
9900,2357.4770825741375,6212.918959922703
9901,2470.436726864478,6248.39017501588
9902,2663.526710564404,6272.707235009429
9903,2670.3508414263897,6272.367842403487
9904,2706.8199671575467,6103.392849202422
9905,2603.4527163330436,6160.637953214646
9906,2595.6422215696493,6167.66294778024
9907,3946.706407541854,6302.691603880697
9908,2562.0420094952833,6244.420656914442
9909,2573.594864472819,6277.210920843977
9910,2538.3713940152065,6106.499304919104
9911,2064.0364860992627,6270.528349806091
9912,2643.481519630888,6238.495258431353
9913,2170.488835992818,6118.959888495669
9914,2326.3695271813854,6124.264035431692
9915,2678.9773294751535,6090.439144402729
9916,2669.674376955408,6251.86233660442
9917,2570.582370260782,6242.895123554121
9918,2591.332050694949,6241.4360496759455
9919,2597.477016870299,6249.540640238877
9920,2617.6129927193656,6258.184383102939
9921,2574.337417469058,6096.498470317327
9922,2616.2795498593687,6248.648281289596
9923,2598.415395877999,6200.192338749877
9924,2539.7067945837716,6098.500442469829
9925,2617.0551254723814,6198.8297732167575
9926,2097.702007219167,6129.13749435788
9927,2647.8314561292295,6257.892605237387
9928,2546.9936088072504,6098.2843418101575
9929,2589.315359395378,6193.520869544646
9930,2612.450522683155,6123.555601243481
9931,2885.6967562672244,6104.542793174921
9932,2512.1209899162936,6204.6872304114695
9933,2085.2114236543407,6228.405626135138
9934,2535.6091190346765,6203.586226101758
9935,1600.7702588925265,6255.9004940281275
9936,2582.5680261028588,6242.2124144557265
9937,2558.2073497583274,6202.363851323855
9938,2573.205734982134,6096.81256529403
9939,2590.7064315684192,6252.946435636645
9940,2553.6280748614604,6097.989755230104
9941,1645.3766241588262,6253.5255594410655
9942,2249.223988251124,6324.884106649216
9943,2579.330235988658,6250.569743578252
9944,2625.1381482939228,6093.784607076592
9945,2559.373218326222,6098.691123990572
9946,2559.373218326222,6098.691123990572
9947,1736.839218281486,6143.473095777369
9948,1736.839218281486,6143.473095777369
9949,2559.856658115688,6251.636451114267
9950,2559.856658115688,6251.636451114267
9951,2208.910438704478,6327.792577339161
9952,2695.607712337913,6148.941050412731
9953,2605.0507265773813,6104.737192622465
9954,2539.483338501771,6203.47944738105
9955,3187.3387727504237,8165.277196582831
9956,2576.0420186378997,6096.531223432984
9957,2575.783572999113,6096.6716745213735
9958,2637.3794477311685,6624.9815917311635
9959,2575.905779793124,6096.664969332828
9960,2130.1568224746406,6233.9279952963525
9961,2582.7528181157563,6208.942736691727
9962,2546.616015900352,6210.774221892481
9963,2557.5422162392942,6202.700484294428
9964,3287.917736821469,6318.955375290084
9965,2560.6196743936816,6097.250701925157
9966,2864.732685231476,6185.134502156949
9967,2563.4109480092065,6306.783515321936
9968,2632.3945755905847,6198.024113582241
9969,2065.155163856983,6125.285940619233
9970,2584.871438266827,6095.763345578328
9971,2538.1633695624546,6098.377224970058
9972,2485.8393346912626,6205.771853301325
9973,3151.549595656493,6288.094053108881
9974,2594.5276660179434,6095.585311802039
9975,2661.23148376137,6356.623760010523
9976,2554.0305292065636,6097.475042556042
9977,2587.544094025967,6095.796414561309
9978,2756.929556705824,6295.074007171217
9979,2692.052537151587,6307.007944105832
9980,2911.465643510241,6930.7671456529515
9981,3276.334732918179,6063.794424013686
9982,2554.8551302995993,6251.910954558934
9983,2702.6327763458844,6298.798979164539
9984,2677.2660182311993,6236.379946807283
9985,2270.4718810413938,6262.394768047531
9986,2250.895244485574,6229.092081511874
9987,2686.191229088342,6236.4171910638015
9988,2632.7063058847652,6247.646463961678
9989,2605.2352143181074,6094.482073203726
9990,2558.3648570501105,6098.4920496791465
9991,2637.3156342144503,6207.706362252478
9992,1940.163910461685,6278.4212421255315
9993,2777.4431433568093,6092.5886949330425
9994,2787.2205771182194,6196.764625920019
9995,2559.3589183282074,6201.908989373786
9996,2602.0398762830773,6249.267671384088
9997,2787.5799673462525,6135.943028543972
9998,2604.3862111025337,6231.061687024357
9999,2717.4509647442237,6285.307715801549
10000,2877.3651681459696,6701.832782931181
10001,2109.7645061268454,6200.818424298378
10002,3026.726417172299,6338.060586742383
10003,2554.145125020083,6117.017227584329
10004,2682.3941349734896,6090.8576971634275
10005,2668.692628499464,6195.85165680779
10006,2585.8478702712646,6201.465069742105
10007,2630.1483402991535,6250.45069828574
10008,2555.483312879097,6124.027193075268
10009,2678.4741701239127,6262.534958628142
10010,2425.2759105035193,6131.472715754298
10011,2579.1137868730493,6104.4246485013055
10012,1843.0859853910144,6433.917982060775
10013,2867.138767997961,6343.655655388121
10014,2538.995667940997,6244.796831251699
10015,2547.4102210971546,6118.418159945553
10016,2184.8165436154577,6274.990066221463
10017,2793.1473635290004,6142.913046002377
10018,2615.364399417224,6267.936532105203
10019,3288.213404150177,6330.050804825248
10020,2715.4520311159404,6507.492074714272
10021,2732.7978531344497,6100.110243055391
10022,2574.563834134625,6104.671729289179
10023,2537.1049956012666,6727.41251051431
10024,2621.8321496438107,6253.283911417077
10025,2522.3610335784097,6099.182562657538
10026,3145.105883459858,6169.7816400540105
10027,2644.273485201902,6092.59083777703
10028,2578.682302310463,6122.64796774559
10029,2628.5247382375346,6240.509987430298
10030,2593.1638556762,6108.453415869596
10031,2726.522595824561,6332.528678397856
10032,3264.8742215167786,9199.530268452612
10033,2264.9358813950557,6375.047423280689
10034,2441.6119414432083,6104.073972730528
10035,2586.808590473694,6250.119399951926
10036,2674.8835419936568,6352.537089085445
10037,2560.528733265422,6097.515039076257
10038,2600.0895216438394,6240.871420598294
10039,3703.7399648769033,6032.340160859135
10040,2543.128190495862,6203.190870909203
10041,2687.9039003868033,6089.422772952868
10042,2823.5251519960375,6082.503747838658
10043,2539.5686104700408,6098.318613038109
10044,2589.861444123625,6252.992798649562
10045,2569.2964538920583,6201.699481594673
10046,2228.1065414008717,6167.91754033347
10047,2586.083772575206,6357.837294747642
10048,2628.509312393112,6197.7394217123065
10049,2591.8911094779924,6095.543980193565
10050,2575.803983166749,6096.630664334267
10051,2575.673625586979,6096.488255489682
10052,2091.277091141646,6227.7543446555555
10053,2650.6492424324356,6357.157391901065
10054,2622.1888984536135,6248.041803061912
10055,2596.8274539306663,6252.092974134358
10056,2592.7092795616613,6249.826056222105
10057,2586.901244306298,6250.152861958564
10058,2567.0283015062428,6251.193703491201
10059,7749.515978772091,5939.871419277751
10060,2841.050850138058,6118.34075095146
10061,2636.0563642356137,6247.241844953999
10062,2318.804386052623,6162.553755187817
10063,2571.0450357923496,6242.711948015015
10064,2587.4376010515402,6250.1264887181205
10065,2558.155743668142,6201.998016203791
10066,2543.7376343900714,6098.395381039218
10067,2561.551907840447,6097.0413109135
10068,1702.5533589738332,6407.450688729247
10069,2587.6844601167854,6231.831456238615
10070,2587.3522537374283,6242.187120964957
10071,1779.682284976694,6246.134921061437
10072,2557.1665861278857,6209.4606505024785
10073,2777.4431433568093,6092.5886949330425
10074,1697.863571772766,6186.338611862732
10075,2787.2205771182194,6196.764625920019
10076,2754.2389449199327,7133.859792156061
10077,3090.4409642034025,6219.9304677056125
10078,2810.706381222752,6083.662735440647
10079,2596.291902421689,6094.9451789624645
10080,2937.6548468776355,6074.90970425705
10081,2330.9203903860725,6646.999484312832
10082,3055.8939663304864,6069.048027636297
10083,3802.344873406365,6550.09448562967
10084,3707.9732323914277,6029.697482008236
10085,3596.2367298473773,6453.737439690224
10086,2678.070119653996,6236.840301496941
10087,2807.854708416144,6501.761916839338
10088,2358.8506173146193,6107.69824800297
10089,4472.006412020259,6510.9468983466295
10090,2424.2887216082854,6104.04377664559
10091,3637.294657460401,7081.413884365681
10092,2262.250135644359,6112.912058611756
10093,3481.417189805934,6044.11853290355
10094,2984.1563102635623,6072.044909575384
10095,2630.113604338629,6095.002241280154
10096,1811.89641331051,6191.1498497857265
10097,2628.492789685888,6246.876709418576
10098,2674.091800804254,6405.0397720378205
10099,2588.5563272111413,6103.863639384463
10100,2580.735303582631,6250.671817154054
10101,3000.5247194797284,6341.7058788352915
10102,2799.900514571809,6345.586138585178
10103,2698.262017645297,6089.2372356907545
10104,2015.4745222481415,6281.840042709547
10105,1986.0401791976874,6274.966577215455
10106,3931.4505488949862,6017.438461809515
10107,2540.5596460068423,6098.4543504899075
10108,2578.345651517634,6096.4132412371255
10109,1998.071339944185,6128.541373429561
10110,2558.364035763455,6251.559908011754
10111,2540.467024239056,6098.456328563312
10112,2575.973002627124,6096.471604615031
10113,2095.247099556233,6122.308571793547
10114,2515.3605029693003,6100.253562270488
10115,2613.0492114365416,6248.681598056125
10116,2171.935624696796,6117.931450650896
10117,2116.1403281705434,6226.781772699612
10118,9202.930982174123,5983.553682837953
10119,3527.95481658304,6307.107218311987
10120,1889.6093081024242,6240.663197475625
10121,2512.9311493732325,6204.713555893478
10122,2538.2953076490867,6098.660203580928
10123,2557.1239525987658,6202.503399415893
10124,2575.1664187643883,6096.5791216115185
10125,2566.7181688529236,6201.9772592971685
10126,2056.7092787039096,6229.945404237
10127,2537.7345986953856,6203.88515491501
10128,2585.345337323709,6200.734232856892
10129,2584.0977510722505,6200.738171702546
10130,2481.95484175837,6206.314432512204
10131,2633.986790758524,6239.439864159976
10132,2616.6016134921656,6128.971238945917
10133,2097.7965647219703,6227.187934780259
10134,2559.5770916070774,6097.506170274303
10135,1832.468512365433,6295.257379125106
10136,2688.0818960821675,6211.963289537847
10137,2565.058196064644,6112.4511192601485
10138,3941.523057388212,6020.336860562308
10139,2605.848572345698,6255.416500326424
10140,2593.5064680516884,6255.920705413282
10141,2611.2025498681987,6240.644533741144
10142,2596.467877490042,6305.007676673705
10143,2584.0909598739413,6200.760470830049
10144,1920.3987276351045,6238.326552363232
10145,2229.6737590998723,6221.024522330894
10146,2764.9512318900574,6093.302434877704
10147,2549.0510341636746,6202.734141527524
10148,2553.537485017654,6262.77238067968
10149,2539.6511082239185,6098.658644886224
10150,2593.0764004484863,6241.793991296672
10151,2007.4820448437013,6240.6737299272745
10152,2561.6692899267764,6209.9276998635505
10153,2574.3567840352184,6345.4259248787375
10154,2722.315175495707,6233.829527574618
10155,2590.5788697086955,6102.44557688477
10156,2589.8245623216894,6241.608827689309
10157,2387.113410388536,6107.616838849797
10158,2206.435919340192,6116.340865875373
10159,2606.5658414299287,6241.136125829903
10160,4758.2591706780595,8071.473323876402
10161,2733.679561409912,6242.059016174614
10162,2329.4289089037093,6118.996626056743
10163,2130.7520001531375,6121.787041607425
10164,2572.1486095825435,6096.556013262887
10165,2171.884949511236,6138.66315785027
10166,2308.180299898733,6125.508129606672
10167,2828.332797632274,6228.214415843039
10168,2538.2507706001034,6098.7496714509225
10169,2569.222440208666,6113.438596442466
10170,2942.4484494275453,6178.523916763933
10171,2589.545034506524,6095.862985932819
10172,2808.372426397252,6151.792680468578
10173,2701.2089032698846,6269.439416603272
10174,2586.3804054316834,6242.742389476601
10175,2550.9285514887956,6097.951112205318
10176,2570.585830359032,6104.745803331378
10177,2175.794924521569,6264.612594651021
10178,2787.2205771182194,6196.764625920019
10179,2112.0336567268164,6154.397006999909
10180,2787.2205771182194,6196.764625920019
10181,3911.9038017718276,6258.7590037339905
10182,2890.5830678892466,6287.1806639354045
10183,2704.3261537535705,6234.972781596016
10184,3165.6192427593155,6322.989132678994
10185,3427.050824755152,6079.627052071438
10186,2641.0902899005337,6092.217911699448
10187,2671.6818602837516,6091.015845359789
10188,2164.757583600949,6264.953731316388
10189,2593.0593584549856,6212.985519532124
10190,2611.973639762729,6123.585825573873
10191,2592.184491575289,6199.962594398628
10192,2679.2148474673127,6222.394054689233
10193,2542.330151675147,6244.259537392728
10194,2572.536390902615,6115.898755340088
10195,2622.221330051522,6159.075139778375
10196,2552.2332674878903,6105.677588915343
10197,2570.3885993973804,6109.426031900705
10198,2589.6422117462885,6096.0477906500255
10199,2147.1641370527336,6279.744831207924
10200,2733.372632084291,6247.311975696394
10201,2591.799148347565,6241.551803636788
10202,2550.541110359591,6132.151280077999
10203,2664.461411894262,6104.866781497822
10204,2642.746028025293,6238.629851468662
10205,2975.7591489471943,6094.090275053372
10206,2627.2887363593995,6093.205165367716
10207,2620.0354428416003,6198.243103697852
10208,2590.4773283691434,6249.956204991875
10209,2589.2511727614833,6250.032743773727
10210,2610.235407468782,6120.571971847975
10211,2621.4751891314663,6256.856101341444
10212,1558.9938787109354,6205.787843458073
10213,2948.649549744192,6107.735338045546
10214,2963.2705886920235,6153.353943562262
10215,2603.0612087198324,6249.186099453503
10216,2943.368295587799,6179.67518492712
10217,2185.2090103006544,6221.96393244574
10218,2419.3930354725644,6365.771311806424
10219,2589.6239625987437,6241.875079915432
10220,2550.711254915602,6251.98803227808
10221,2662.7124254344335,6237.235192818906
10222,2662.2986647752473,6237.257313058743
10223,2706.0245504240465,6238.149697795176
10224,2583.9346130210347,6243.155721636348
10225,2539.81124718234,6307.802029061283
10226,2619.704886892873,6356.06408650963
10227,2573.876105586017,6201.306339155263
10228,2514.319607798721,6204.478853812807
10229,2559.4477291513167,6306.89346231356
10230,1842.2120048236518,6137.797345349327
10231,2551.739387616083,6097.686131991793
10232,2517.1073115318113,6204.569859617437
10233,2622.9540397548226,6880.564203907912
10234,2524.551840589365,6204.141854368857
10235,2347.7428455134127,6214.143330411984
10236,3012.6820927775993,6344.987836121634
10237,2561.5001782390427,6243.738222998114
10238,2600.984375027275,6249.355164208181
10239,2554.642143389964,6097.586119671819
10240,2647.522877437261,6197.178076367159
10241,2620.5012261230563,6240.058884892233
10242,3180.1816896239466,6062.149865496498
10243,2588.0861420947954,6103.9168028374625
10244,1894.1852999054267,6134.1054879342
10245,2561.6692899267764,6209.9276998635505
10246,2777.4431433568093,6092.5886949330425
10247,2601.659842684409,6249.323984150385
10248,2601.7993638669063,6249.315637424361
10249,2602.6816557939765,6260.2111284237635
10250,2135.8707713150748,6267.839351440113
10251,2588.0130595706305,6103.9211749320475
10252,2791.089926470588,6237.9915041513805
10253,2777.4431433568093,6092.5886949330425
10254,2792.1117395801557,6248.878648424759
10255,2717.2302481776337,6243.5250990597115
10256,2335.551315812552,6255.939029213171
10257,2512.7197122659936,6204.492534309237
10258,2620.6732086237994,6240.016696764833
10259,2616.055165755037,6302.767438614116
10260,2573.159686213672,6096.657572743165
10261,2561.0018231219187,6097.044175902279
10262,4917.172853291131,6127.370288609421
10263,2058.478125756824,6124.874227235075
10264,2188.0606712652425,6117.341655678417
10265,2600.3354336016423,6094.729478376302
10266,5478.158687123052,6036.296158334479
10267,3025.515506428639,6070.194048864397
10268,2586.7366672434246,6250.1628014734815
10269,3100.2475588403895,6248.324241411915
10270,2576.913857002379,6111.171609112207
10271,2556.2904881540435,6251.814122807051
10272,2175.428154172243,6264.591645136721
10273,2604.470110907693,6274.601207008869
10274,2720.9050276278967,6087.834253375594
10275,2704.591157182425,6235.376628525625
10276,2627.3365414881036,6273.659571993336
10277,2109.3599664374865,6121.922462621558
10278,3276.6714058899265,6162.097005968294
10279,2585.214836133477,6242.665956434727
10280,2737.6797634889326,6267.069175583316
10281,2582.2921975771537,6242.513622163537
10282,2568.1689276719435,6246.110025531722
10283,2030.081091605513,6272.74602854395
10284,2602.095017798721,6309.980644447251
10285,2645.4217176147495,6197.268520617547
10286,2782.657203159611,6642.689774510376
10287,2726.504248375614,6233.861428670016
10288,2757.1796993881085,6157.3846584373305
10289,3330.0046858984906,6067.846840964061
10290,2274.440085971666,6239.463261243294
10291,2945.40894948248,6187.049616633216
10292,2520.0499271122594,6140.224363955815
10293,2270.7486266149062,6202.436515334421
10294,2533.1045863106015,6274.456931250191
10295,3548.8778410759314,6041.5880734459715
10296,2194.631496831175,6162.7961039742195
10297,2568.513982015267,6242.9829135919845
10298,2560.9546111933064,6097.262104887301
10299,2132.3319348822606,6226.423743283549
10300,2598.3183231771554,6241.440847489129
10301,2109.161714486122,6363.043953877306
10302,2092.741974558806,6175.412765378568
10303,2317.6357617135086,6844.155219856453
10304,2612.2828082700275,6199.10511745394
10305,2664.351036514409,6237.631223666843
10306,2643.3947523884676,6095.582377482426
10307,2598.8970674229245,6196.821851501659
10308,2590.351324801587,6095.561112748441
10309,2637.3346459112563,6126.416488468371
10310,2637.3346459112563,6126.416488468371
10311,2474.734655232602,6206.4073128423
10312,2689.7966956074606,6133.159748046503
10313,2519.3320245939794,6099.22891515547
10314,2431.499006283929,6208.866637229362
10315,2597.2370901773315,6111.8290396727425
10316,2547.4023382412943,6252.319466322546
10317,2418.9958338119254,6157.472865001378
10318,2949.619696523792,6349.704436303464
10319,2151.0651197913853,6146.319605501913
10320,2745.186362387954,6120.659577917636
10321,2335.9263506601956,6214.356675434697
10322,2594.7439560722023,6095.49716560725
10323,2260.8836825029275,6139.617073730663
10324,2615.8079725565017,6254.716051636223
10325,2720.696950917114,6127.078863495522
10326,2507.738215819148,6114.597649558694
10327,2645.5496522282892,6238.367363162367
10328,2549.3214195680503,6140.083183352065
10329,2610.4398661662262,6094.476929737316
10330,1725.8970949342765,6249.004106712683
10331,2631.668773193244,6239.4440283564045
10332,2589.7197817064134,6095.65655814166
10333,2592.7986555389825,6095.46489715471
10334,2118.157044848271,6226.41120619147
10335,2638.5570059462907,6354.854212379252
10336,2566.2039525870628,6201.482599046112
10337,2589.5837845756423,6242.048275197348
10338,2588.0861420947954,6103.9168028374625
10339,2787.2205771182194,6196.764625920019
10340,2016.1939785820923,6240.031134195648
10341,3287.5753036413853,6203.3983244123865
10342,5844.632060764527,6961.850558756799
10343,2642.3321540281304,6238.364942465801
10344,2574.7329874208845,6242.574824915635
10345,2765.8305672839856,6231.291339131288
10346,2544.0047814299655,6106.487587580885
10347,2740.946281094882,6232.855863673335
10348,2639.3633937982495,6238.902319726439
10349,2799.6472634437355,6263.946567762162
10350,2604.038642337364,6094.090771347724
10351,2009.5191059187487,6232.310749515281
10352,2603.0022682961353,6096.28322753164
10353,2836.0568493217334,6081.321859280048
10354,2607.633647474669,6114.801301019597
10355,2652.9468053742867,6196.655699589342
10356,2586.1345435053554,6242.092136386464
10357,3441.8105734265705,6225.4685445716095
10358,2278.0938838913685,6258.427064771832
10359,2745.7267106490904,6347.990250670973
10360,2590.926878421694,6249.9333445603
10361,2613.392671021857,6093.51159229738
10362,2624.9244768332187,6250.498492313859
10363,2777.4431433568093,6092.5886949330425
10364,2777.4431433568093,6092.5886949330425
10365,2777.4431433568093,6092.5886949330425
10366,2787.2205771182194,6196.764625920019
10367,2791.089926470588,6237.9915041513805
10368,2753.4294841311416,6085.636401161013
10369,2777.4431433568093,6092.5886949330425
10370,2686.628559125867,6090.105679021846
10371,2126.7481046166686,6293.840697127249
10372,2649.910559958112,6125.92931455227
10373,2635.3927781669818,6307.632007173959
10374,2735.9779949427225,6301.5000354765025
10375,2315.965014233798,6164.188886386173
10376,2729.314591235636,6155.9091456256965
10377,2689.61591333599,6228.54691103827
10378,2665.882196246632,6097.172899691583
10379,2624.1085592431473,6146.177848189769
10380,2672.6967090101098,6245.19349919387
10381,2043.7939753589599,6125.670756600582
10382,2666.194400521166,6237.694708689945
10383,2569.9178388138853,6096.439848820961
10384,2641.044928653824,6223.367860006776
10385,2606.6201699567337,6107.5874659309
10386,2671.8219801215764,6236.871278245167
10387,2568.507204608793,6243.068729149842
10388,2331.8345486121543,6254.749122185423
10389,2657.8541680001463,6246.243868958001
10390,2976.5247893923806,6178.791238367593
10391,2688.826936502917,6155.824110852444
